pais,tipo_inmueble,dormitorios,ventanas,habitantes_mayores,habitantes_menores,aire_acondicionado,calefaccion_electrica,agua_caliente_electrica,secarropas_electrico,horno_electrico,refrigerador,freezer,tv,tv_frecuencia,lavado_frecuencia,cantidad_equipos,uso_horario_pico,horas_alto_consumo,tarifa_kwh,consumo_kwh
PE,Casa,2,5,2,0,1,0,0,1,0,1,0,3,20.275849834037533,2.293931970494608,6,1,4.4,0.62,293.3
CR,Casa pareada,3,6,4,1,1,0,1,0,0,1,0,3,23.824170163169487,3.897417214427854,6,1,8.4,145.0,519.6
PR,Casa,3,7,2,0,0,0,1,0,1,1,0,2,15.41688584855246,1.545644318349926,5,0,4.0,0.22,327.2
CO,Departamento,2,8,1,0,0,0,0,0,1,1,0,3,33.66180223945143,3.9251460059823944,5,0,0.0,820.0,157.9
UY,Departamento,4,6,1,1,0,0,1,0,1,1,1,0,0.0,4.366142123059169,4,0,4.0,8.5,354.4
MX,Departamento,3,9,4,2,0,0,0,0,1,1,0,1,15.941227760297412,2.0222300230694024,3,0,0.0,1.2,232.2
VE,Casa,1,1,1,0,0,0,0,0,1,1,1,1,33.11373451217131,4.325104843501983,4,0,0.0,0.01,174.0
US,Casa,5,9,4,1,0,0,0,0,1,1,0,1,15.54868354293368,3.72652969537597,3,0,0.0,0.16,224.4
JM,Otro,4,8,1,1,0,0,1,1,0,1,0,1,11.261179580530973,1.1047687316482924,4,0,4.0,0.35,311.3
PE,Casa,5,13,2,1,0,1,1,0,0,1,1,3,25.655990720744484,1.260042720717404,7,1,7.3,0.62,524.4
CO,Departamento,2,5,2,0,0,1,1,0,1,1,0,2,11.770198894696774,0.6008114609509452,6,1,7.3,820.0,468.6
NI,Casa pareada,2,3,1,1,0,0,0,0,0,1,0,1,29.878397100670036,3.030485965878011,2,0,0.0,7.5,107.4
PE,Casa,3,8,1,2,1,0,0,1,1,1,0,0,0.0,3.485250174003231,4,1,4.4,0.62,300.5
BO,Departamento,3,7,4,0,1,1,0,0,0,1,0,3,16.919444071678864,4.957531670494137,6,1,7.7,0.6,468.8
DO,Otro,3,12,2,0,1,0,1,0,0,1,0,2,37.965100148361145,4.031720712544768,5,1,8.4,12.5,446.3
PR,Casa,3,5,2,0,0,1,0,0,1,1,0,2,11.576768847995819,3.8243243463158967,5,1,3.3,0.22,302.2
MX,Otro,1,4,2,0,0,0,1,0,1,1,0,2,25.51324172414386,2.5893565437755997,5,0,4.0,1.2,340.3
HN,Casa,3,8,1,0,0,0,0,0,1,1,0,1,17.01014857627083,2.106349903727714,3,0,0.0,3.5,113.1
ES,Casa,5,14,3,1,1,0,0,0,0,1,0,2,35.98363454882741,4.382803362923777,4,1,4.4,0.27,311.1
CU,Casa pareada,1,5,1,0,1,0,1,1,1,1,0,1,33.40274725139121,3.007584251733572,6,0,8.4,0.09,463.3
DO,Casa,5,12,3,0,0,0,0,0,0,1,1,2,23.04991501028216,2.266749458503295,4,0,0.0,12.5,201.3
ES,Casa,2,5,4,1,0,0,0,0,0,1,0,3,9.413846681232226,5.543531015629143,4,0,0.0,0.27,208.9
EC,Casa,2,6,1,1,1,0,0,0,0,1,0,1,19.93463971988302,5.09265460932847,3,1,4.4,0.1,231.4
DO,Departamento,0,5,1,0,1,0,1,0,0,1,0,3,18.935975128332522,4.091998894996743,6,0,8.4,12.5,409.2
BO,Departamento,2,5,2,2,0,0,0,0,0,1,0,2,19.65689662094035,2.885282348785374,3,0,0.0,0.6,156.5
PY,Casa,3,8,4,1,1,0,0,1,0,1,0,2,29.540796113182942,2.5406594176553163,5,1,4.4,185.0,367.9
CL,Casa,0,2,1,0,0,0,1,0,1,1,0,2,16.39029288458518,4.701711637864623,5,0,4.0,150.0,311.6
BO,Casa,3,7,1,3,1,0,1,0,1,1,0,2,34.50232652675645,3.073338516287339,6,1,8.4,0.6,484.4
PE,Casa pareada,3,5,1,2,0,0,0,1,1,1,0,1,6.891354298555562,2.0919512307841357,4,0,0.0,0.62,178.8
PY,Departamento,3,8,5,2,1,0,1,0,0,1,0,2,22.965614982585414,4.5412744614512714,5,1,8.4,185.0,555.8
CR,Casa,2,6,3,0,0,1,0,0,0,1,0,1,29.3423077869993,3.1600702636541445,3,1,3.3,145.0,301.2
PY,Casa,3,7,2,0,0,0,0,1,1,1,0,2,18.431235580959985,2.8834680392203222,5,0,0.0,185.0,195.6
BO,Departamento,3,7,1,0,0,0,0,0,1,1,0,1,20.45917403652177,4.475467039919649,3,0,0.0,0.6,124.7
SV,Casa,4,9,9,0,1,0,0,1,1,1,0,1,15.025208866601812,2.1994207677101,5,1,4.4,0.19,512.1
BO,Casa,3,5,4,0,1,0,0,1,0,1,0,2,24.50444553655518,4.954794294044348,5,1,4.4,0.6,358.9
CL,Casa,1,3,1,0,0,1,0,0,1,1,0,0,0.0,2.6745230383550758,3,0,3.3,150.0,256.1
CL,Casa,1,3,1,0,0,0,1,1,1,1,0,3,15.663677579013296,5.007295107189169,7,0,4.0,150.0,359.7
ES,Departamento,4,8,3,1,0,0,0,1,0,1,0,1,3.904015623751185,0.0,3,0,0.0,0.27,183.4
CL,Departamento,2,4,2,1,1,1,0,0,0,1,1,3,11.962594059393934,2.9332790561747784,7,1,7.7,150.0,453.5
VE,Departamento,2,4,6,1,0,0,0,1,1,1,0,2,10.2974622183025,2.790999684794247,5,0,0.0,0.01,323.3
UY,Otro,4,9,4,1,1,0,1,0,1,1,0,2,8.201441074335829,3.2090789482378037,6,1,8.4,8.5,522.6
DO,Departamento,2,7,3,0,0,0,1,0,1,1,0,1,9.313613662982592,4.773249122472617,4,0,4.0,12.5,361.2
ES,Casa móvil,2,5,2,0,0,1,0,0,0,1,1,2,26.688359478228662,3.5059484359658715,5,1,3.3,0.27,328.3
UY,Casa,3,9,4,3,1,0,1,0,0,1,0,3,20.15200352545447,4.983974044218802,6,1,8.4,8.5,549.6
CR,Departamento,3,5,4,1,0,0,1,0,0,1,0,3,10.446322305764962,2.6088135526245866,5,0,4.0,145.0,377.6
PY,Casa,2,6,4,0,0,0,1,1,1,1,0,4,19.381264029679926,6.512523851815595,8,0,4.0,185.0,469.8
AR,Casa pareada,3,8,2,2,0,1,0,0,0,1,0,3,13.700520666770704,4.670543594405991,5,1,3.3,85.0,314.1
PE,Departamento,3,11,7,1,0,0,0,0,1,1,0,1,16.46823413944816,3.8892846766315206,3,0,0.0,0.62,315.5
SV,Casa,2,4,2,1,1,0,0,0,1,1,0,2,22.865534881754478,2.6623182482510876,5,1,4.4,0.19,292.7
NI,Departamento,2,6,3,1,0,0,1,0,0,1,0,3,21.499141646725388,1.2384359453149008,5,0,4.0,7.5,355.8
CO,Casa,4,13,4,1,0,0,0,0,1,1,0,2,22.16400807793805,5.157270792260061,4,0,0.0,820.0,243.4
AR,Casa,5,10,3,1,1,0,0,0,0,1,0,3,6.790761926341929,2.873333474057164,5,1,4.4,85.0,283.5
JM,Departamento,2,4,2,0,1,0,0,0,0,1,0,3,18.859590500232464,4.52218660350778,5,1,4.4,0.35,260.9
CO,Departamento,3,6,3,1,1,0,0,0,0,1,0,1,25.984886112055843,3.1966249556051185,3,1,4.4,820.0,285.8
CU,Casa,3,8,5,3,0,0,0,0,0,1,0,3,30.615707513753087,1.7335693746784964,4,0,0.0,0.09,279.6
PR,Casa,1,1,1,0,0,0,0,0,1,1,0,2,23.500915407790554,2.966973243642586,4,0,0.0,0.22,130.2
JM,Departamento,4,9,2,1,0,0,0,0,0,1,0,1,31.66293375444604,3.6605193030417484,2,0,0.0,0.35,140.8
GT,Casa,2,10,2,0,0,0,1,1,1,1,0,2,24.799461486776018,1.440295442318329,6,0,4.0,1.7,374.8
CU,Casa,1,4,4,0,0,0,1,1,0,1,0,3,15.207344910722231,2.814180968076869,6,0,4.0,0.09,409.6
AR,Casa,3,9,2,1,1,0,0,0,1,1,0,2,21.342186736139233,2.826072947522232,5,1,4.4,85.0,292.1
PY,Otro,1,1,2,0,1,1,0,0,1,1,0,3,22.798750153559546,1.8361856082392884,7,1,7.7,185.0,433.0
SV,Casa,3,8,6,2,1,1,1,0,0,1,1,2,18.74468252272693,0.8383358769171676,7,1,11.7,0.19,759.5
BO,Departamento,4,9,6,1,0,0,1,1,0,1,0,4,30.156763210706284,2.5313193571022508,7,0,4.0,0.6,516.0
AR,Casa,3,6,3,0,1,0,0,0,1,1,0,1,12.378588876638084,3.7062581450179586,4,1,4.4,85.0,297.3
VE,Casa,3,6,6,1,0,1,1,0,0,1,0,3,13.620659223537466,1.404751671197879,6,1,7.3,0.01,585.0
HN,Casa,3,7,3,1,0,0,1,0,1,1,0,4,24.211714224390615,0.7335432235345456,7,0,4.0,3.5,398.2
MX,Casa,0,4,1,0,1,0,0,0,0,1,1,2,30.135450872232678,4.11225301563451,5,0,4.4,1.2,274.7
PE,Casa,3,7,3,1,1,1,0,0,1,1,0,1,24.90351266984838,4.124453545928651,5,1,7.7,0.62,467.9
BO,Departamento,2,7,3,1,1,0,1,0,1,1,0,1,26.529246386258677,5.452291119043675,5,1,8.4,0.6,505.8
PA,Casa,4,10,3,2,0,0,0,0,1,1,0,1,24.0038357747184,4.1693437259294965,3,0,0.0,0.17,214.9
PE,Casa pareada,2,3,2,0,0,1,1,0,1,1,0,1,35.01761622664947,0.9434626314098544,5,1,7.3,0.62,474.2
JM,Casa pareada,5,13,6,3,1,0,0,1,0,1,0,3,31.1616627332848,4.1934502244507685,6,1,4.4,0.35,480.2
EC,Departamento,1,7,3,0,0,0,1,0,0,1,0,1,17.508271783861282,4.0951943355869265,3,0,4.0,0.1,331.7
BR,Casa,1,2,3,0,0,0,0,0,1,1,0,3,23.35748257232045,3.2310674965563804,5,0,0.0,0.75,201.8
NI,Casa,3,10,3,0,1,0,1,1,0,1,0,3,16.264509171333195,2.838501184584627,7,1,8.4,7.5,500.5
CR,Casa,1,4,1,0,1,0,1,0,1,1,0,2,21.193725922664246,2.048497096424564,6,0,8.4,145.0,423.7
CO,Casa,3,7,5,0,0,0,1,0,1,1,0,2,18.63609263467609,3.488297667090951,5,0,4.0,820.0,428.3
GT,Casa,3,6,1,0,0,0,0,0,1,1,0,3,13.442707393633412,3.9296266808562725,5,0,0.0,1.7,132.2
BO,Casa,3,7,1,2,0,1,1,1,0,1,1,2,13.891293890073234,3.56378650555658,7,1,7.3,0.6,537.7
ES,Departamento,2,6,1,0,0,0,0,1,0,1,0,3,28.021339902839017,4.643720390201549,5,0,0.0,0.27,163.8
DO,Casa,4,6,6,1,0,0,1,0,1,1,0,3,27.563496992187382,0.6931081405302062,6,0,4.0,12.5,481.3
CU,Casa,2,6,1,0,0,0,1,0,0,1,0,2,15.519612503880394,0.20440463268304754,4,0,4.0,0.09,261.5
HN,Casa,0,1,1,0,0,1,1,0,0,1,0,4,26.945184363459447,4.095179569267453,7,0,7.3,3.5,460.7
HN,Departamento,2,6,5,2,0,0,1,0,0,1,0,1,33.06872776772495,3.857790088134302,3,0,4.0,3.5,427.3
DO,Casa pareada,3,12,6,1,1,0,0,0,0,1,0,3,17.28315856629402,3.478151805377717,5,1,4.4,12.5,389.5
PE,Casa,2,5,1,1,0,0,0,0,1,1,0,1,8.060093899606946,3.244082686218065,3,0,0.0,0.62,129.1
PA,Departamento,2,4,2,0,0,0,1,0,0,1,0,2,16.967748999658646,4.3633875545003455,4,0,4.0,0.17,310.5
EC,Casa,1,2,1,0,1,1,1,1,1,1,0,1,7.080233975935215,0.0,7,0,11.7,0.1,587.8
CO,Casa,3,6,4,1,0,0,1,0,0,1,0,3,4.842690337736924,0.025851799100837347,5,0,4.0,820.0,359.4
CL,Otro,2,9,1,0,1,1,0,0,0,1,0,1,19.13599772717733,1.9834262202352606,4,0,7.7,150.0,351.2
EC,Casa,3,6,5,3,0,0,0,0,1,1,0,2,29.26289362672654,2.4522573523733113,4,0,0.0,0.1,297.9
AR,Departamento,2,9,3,1,0,1,0,0,0,1,0,4,28.32580316232309,1.3630764030490612,6,1,3.3,85.0,346.3
US,Casa,4,5,2,1,0,0,1,1,0,1,0,2,0.0,3.407203001763769,5,0,4.0,0.16,345.7
NI,Casa,1,3,2,0,0,0,0,0,0,1,0,4,9.262886613803719,3.3084528062780105,5,0,0.0,7.5,128.8
CL,Casa pareada,4,10,1,1,0,0,1,0,1,1,1,1,26.463279433592124,2.0782693746538,5,0,4.0,150.0,356.6
AR,Casa,3,7,6,0,0,1,1,0,0,1,0,1,17.787758784526225,2.1043941782652644,4,1,7.3,85.0,561.8
AR,Casa,4,10,5,0,0,0,1,0,1,1,0,2,5.650533348870006,3.912397439568734,5,0,4.0,85.0,419.1
HT,Casa pareada,3,6,1,0,0,0,1,1,1,1,0,2,25.012476382056267,4.463086147963574,6,0,4.0,0.14,357.9
VE,Otro,2,7,3,0,1,0,0,0,0,1,0,3,23.549311911297167,2.6760685345550383,5,1,4.4,0.01,289.0
HT,Casa,2,6,2,0,0,0,1,0,0,1,0,1,29.851094422282443,6.215165086637043,3,0,4.0,0.14,316.0
EC,Casa,3,5,2,1,1,0,0,0,0,1,0,2,14.86811767178167,3.46719595425832,4,1,4.4,0.1,259.3
CU,Departamento,1,4,3,0,0,1,0,0,1,1,0,2,17.613335522351477,1.927916031776563,5,1,3.3,0.09,329.2
PA,Casa,4,8,2,1,1,1,1,1,1,1,0,2,30.995154694227388,3.491058818236084,8,1,11.7,0.17,671.8
SV,Casa,2,6,2,0,0,0,1,1,1,1,0,3,32.686910748780775,1.9427055627524552,7,0,4.0,0.19,398.3
PR,Departamento,4,10,5,0,1,0,1,0,0,1,0,1,40.51295577604651,3.0715816341660482,4,1,8.4,0.22,516.5
BR,Casa,4,10,1,0,1,0,0,0,0,1,0,1,16.34776485276176,3.3899174499446363,3,0,4.4,0.75,207.6
PE,Casa,3,8,2,0,0,0,0,0,1,1,0,3,22.850455590019305,1.3974853516055723,5,0,0.0,0.62,163.3
UY,Departamento,2,7,2,1,1,0,1,0,0,1,1,3,22.779454663400966,2.2110554973451997,7,1,8.4,8.5,495.7
CO,Casa,4,13,4,1,0,0,0,0,1,1,1,1,14.381939400358863,0.6964086175186877,4,0,0.0,820.0,255.5
HT,Casa,2,4,1,1,1,1,0,1,1,1,0,1,9.41227322628459,7.433804519828343,6,1,7.7,0.14,453.8
JM,Casa pareada,3,8,2,1,1,0,0,0,0,1,0,2,29.30655232662565,4.750591922338915,4,1,4.4,0.35,277.1
JM,Departamento,1,3,2,0,1,0,1,0,1,1,0,3,11.759580428591027,3.849399207402127,7,1,8.4,0.35,459.1
PE,Casa,0,1,1,0,1,0,1,0,0,1,0,2,16.84982158300151,5.7792798952652245,5,0,8.4,0.62,405.9
AR,Departamento,3,4,3,2,1,0,1,1,0,1,1,1,19.511094715690383,3.75107989653587,6,1,8.4,85.0,565.2
PR,Casa,3,8,2,1,0,0,0,0,0,1,0,2,19.311569685371122,1.9688177236999507,3,0,0.0,0.22,137.3
UY,Casa,0,2,3,0,1,0,1,0,1,0,0,4,6.528064900288733,3.352362158244606,7,1,8.4,8.5,447.8
BO,Casa,3,8,2,0,0,0,0,1,1,1,1,4,34.5399751453337,3.202729382474455,8,0,0.0,0.6,286.0
UY,Casa,5,13,7,1,0,1,0,0,1,1,0,2,23.560774034313827,3.1393147985135053,5,1,3.3,8.5,474.5
GT,Casa,3,9,4,0,0,0,0,0,0,1,0,3,24.69415754919843,4.316123066533529,4,0,0.0,1.7,208.1
VE,Casa,3,8,1,2,1,0,0,0,0,1,0,2,34.80204965436495,4.168885794042984,4,1,4.4,0.01,264.2
ES,Departamento,1,5,1,0,1,1,1,0,0,1,1,3,19.815523069143232,3.6303297878587717,8,0,11.7,0.27,601.5
VE,Otro,3,9,1,0,1,0,0,0,1,1,0,1,14.24841235258583,3.195973522118505,4,0,4.4,0.01,235.9
JM,Casa,4,10,2,0,0,0,0,0,1,1,0,3,4.7793821594464205,2.693798151616039,5,0,0.0,0.35,145.9
PY,Casa,3,7,1,1,1,0,1,0,1,1,0,2,26.625780051699323,2.7260284671186463,6,1,8.4,185.0,446.2
JM,Casa,2,7,3,0,0,1,1,0,1,1,0,0,0.0,2.3992208240984993,4,1,7.3,0.35,494.9
CO,Casa pareada,2,7,1,1,0,0,0,0,1,1,1,1,21.858302662506176,0.0,4,0,0.0,820.0,165.7
VE,Casa,4,10,1,1,0,0,1,0,1,1,0,1,0.4612164822195517,5.676322672458237,4,0,4.0,0.01,316.3
MX,Casa,2,7,1,3,1,0,1,0,1,1,0,2,27.893432031148905,3.800578236421684,6,1,8.4,1.2,481.9
HT,Casa,2,7,1,1,1,0,0,0,1,1,0,1,20.970988723007068,2.5652188295885034,4,1,4.4,0.14,251.1
CO,Casa,2,3,2,2,0,0,1,0,1,1,0,2,28.08506359380197,6.3745902484147905,5,0,4.0,820.0,388.7
HT,Casa,3,10,5,0,0,0,1,0,1,1,1,1,39.48790048020392,4.978395423620925,5,0,4.0,0.14,479.5
JM,Departamento,2,1,1,0,0,0,1,0,0,1,0,3,38.04654920289095,1.2794002849341308,5,0,4.0,0.35,302.1
GT,Casa,2,7,2,0,0,0,0,1,1,1,0,3,8.511291500691263,3.325974000156524,6,0,0.0,1.7,193.4
JM,Departamento,1,2,5,0,0,0,0,0,1,1,0,2,13.070568039714425,3.467664082275675,4,0,0.0,0.35,243.5
VE,Casa,3,7,2,2,1,0,1,0,1,1,0,2,20.525343682549064,2.7683063113274917,6,1,8.4,0.01,486.2
PY,Casa,0,1,1,0,0,0,0,0,0,1,0,2,24.927235832150046,2.6098541038804153,3,0,0.0,185.0,99.8
NI,Casa,0,2,1,0,1,1,0,0,1,1,1,1,9.01782750705589,1.2823689978390695,6,0,7.7,7.5,418.7
CR,Casa,3,8,1,1,1,0,0,0,1,1,0,2,40.03687421620589,2.098328209900778,5,1,4.4,145.0,274.9
CL,Casa,2,5,2,1,1,1,0,0,1,1,0,2,22.31466529630475,4.257714674484928,6,1,7.7,150.0,447.6
CL,Casa,3,8,3,0,0,0,1,1,0,1,0,0,0.0,2.789468024188509,3,0,4.0,150.0,358.0
EC,Casa móvil,1,7,3,0,0,0,0,0,0,1,1,2,4.090721402787459,2.664055744969066,4,0,0.0,0.1,187.0
EC,Casa,1,4,3,0,1,0,1,0,0,1,0,2,31.445669523188464,2.2569287447128255,5,1,8.4,0.1,463.2
NI,Departamento,3,10,2,0,0,0,1,0,1,1,0,4,3.446518250870618,1.828715256166582,7,0,4.0,7.5,322.7
BR,Departamento,3,7,3,0,0,0,1,0,1,1,1,1,31.083264698729963,2.6976687248907614,5,0,4.0,0.75,406.2
CO,Casa,2,4,2,0,0,0,1,1,1,1,0,1,32.12060039942697,1.9453905985177793,5,0,4.0,820.0,368.9
AR,Casa,2,4,1,2,1,0,0,0,0,1,0,1,29.236594798815524,3.6857643825806896,3,1,4.4,85.0,244.3
DO,Casa pareada,0,5,1,0,0,1,1,0,0,1,1,1,26.97346592948057,0.44431081902935343,5,0,7.3,12.5,453.2
US,Departamento,0,2,1,0,0,1,1,0,1,1,1,1,25.497134345152507,0.7858470621252356,6,0,7.3,0.16,484.1
NI,Casa,1,6,2,0,0,1,1,0,1,1,0,1,21.38855456512355,2.149458869304631,5,1,7.3,7.5,473.6
ES,Departamento,1,2,1,0,0,0,0,1,1,1,0,3,5.098914740357985,4.15296523660689,6,0,0.0,0.27,162.6
PY,Departamento,0,1,3,0,0,0,0,0,1,1,0,1,13.331885244868406,2.6922923089701944,3,0,0.0,185.0,174.0
PA,Departamento,0,1,1,0,0,1,1,0,0,1,1,2,14.346423544834073,0.8241679449885164,6,0,7.3,0.17,456.3
JM,Departamento,2,2,1,1,0,0,0,0,0,1,0,1,10.192256065214133,6.000272214809432,2,0,0.0,0.35,111.8
UY,Departamento,4,10,6,1,0,0,1,1,1,1,0,1,31.401573344420797,1.6151194912564577,5,0,4.0,8.5,502.1
PE,Casa,2,6,3,0,1,0,0,0,1,1,1,2,20.264240810274092,2.728789660027255,6,1,4.4,0.62,350.4
PY,Departamento,2,4,2,0,1,0,0,0,1,1,0,3,8.249961533375052,3.332739502075792,6,1,4.4,185.0,272.4
ES,Casa,1,6,3,0,1,1,0,0,1,1,1,2,31.318077257726884,1.831761533042142,7,1,7.7,0.27,504.5
CR,Casa,3,7,2,0,1,0,1,0,1,1,0,2,28.044496981035948,2.822440599977757,6,1,8.4,145.0,462.8
CL,Casa,3,9,1,0,0,0,0,0,0,1,1,1,19.22097730357865,6.001138354845834,3,0,0.0,150.0,145.2
CL,Casa,4,13,5,1,1,0,0,0,1,1,0,2,24.212660932677515,5.339428888204895,5,1,4.4,150.0,395.4
BR,Casa,2,3,1,0,0,0,1,0,1,1,0,1,13.511647497950573,1.4049076110837828,4,0,4.0,0.75,288.6
CO,Departamento,3,12,1,0,0,0,0,0,0,1,0,2,11.073511118781953,2.342590275738853,3,0,0.0,820.0,86.9
EC,Departamento,2,4,4,1,0,0,0,0,0,1,0,2,15.684848487426564,5.4653651576218465,3,0,0.0,0.1,209.2
MX,Casa móvil,2,7,4,0,0,0,1,1,0,1,0,1,14.464920045255855,3.879817658717662,4,0,4.0,1.2,399.6
MX,Casa,3,7,4,2,1,0,1,0,0,1,0,2,24.733661855367107,4.307189908338646,5,1,8.4,1.2,526.3
EC,Casa,2,5,3,1,1,1,0,0,0,1,1,2,10.453672696368496,1.616406338436292,6,1,7.7,0.1,470.8
CU,Otro,1,1,3,0,0,1,1,1,0,1,1,2,21.630745024661557,2.5315054282035576,7,1,7.3,0.09,569.9
ES,Departamento,4,10,2,2,1,0,0,0,0,1,0,1,28.32948748844167,3.3065400612266482,3,1,4.4,0.27,272.3
JM,Casa,2,5,2,0,0,1,1,0,1,1,0,3,26.062451721318418,2.2984002144893574,7,1,7.3,0.35,499.8
DO,Casa,5,13,9,2,0,0,1,0,1,1,0,1,27.85108069506208,4.287508383509961,4,0,4.0,12.5,577.0
PR,Casa,3,9,1,0,0,0,0,0,1,1,0,2,5.30031392325861,1.0293183311228598,4,0,0.0,0.22,106.4
PE,Casa,3,4,3,1,1,0,1,0,0,1,0,2,3.4802967562386655,3.0009926097313375,5,1,8.4,0.62,457.6
VE,Casa,2,4,1,0,0,0,0,0,1,1,1,3,34.600294279938495,3.1101000100132485,6,0,0.0,0.01,200.3
NI,Casa,5,12,5,1,0,0,0,0,0,1,0,2,27.060693409907902,2.9257936244388363,3,0,0.0,7.5,237.9
EC,Departamento,2,8,2,0,0,1,0,0,0,1,1,2,28.9705340524233,2.704433785215434,5,1,3.3,0.1,326.8
HN,Otro,3,8,3,2,0,1,0,0,1,1,1,1,39.668441870519544,1.7737454196751317,5,1,3.3,3.5,404.4
PE,Departamento,2,6,1,0,1,0,0,0,0,1,0,2,2.284105564494901,4.795972750831814,4,0,4.4,0.62,209.3
CL,Casa pareada,3,6,3,2,0,0,0,0,1,1,0,2,35.23832826383463,2.0026558904508986,4,0,0.0,150.0,226.0
JM,Otro,2,5,2,0,0,0,0,0,1,1,0,2,22.354478266136052,4.2235649284387256,4,0,0.0,0.35,164.6
CR,Casa,3,7,5,0,1,0,1,0,0,1,0,1,18.230397654802502,1.1550531060160727,4,1,8.4,145.0,498.8
BR,Otro,4,11,1,0,1,0,1,0,1,1,0,2,21.43546710983582,1.9935377712406979,6,0,8.4,0.75,423.6
GT,Departamento,2,4,2,0,0,1,1,0,0,1,0,2,14.23590601590739,0.7988859756455637,5,1,7.3,1.7,441.4
ES,Casa,3,5,4,1,0,0,0,0,1,1,1,4,18.63930062440637,4.125967944633308,7,0,0.0,0.27,297.9
PA,Departamento,3,8,3,0,0,1,0,0,0,1,0,2,31.36823083369531,3.154221947418151,4,1,3.3,0.17,316.1
PA,Casa,3,9,8,1,1,0,0,0,0,1,0,2,27.412913610365337,6.297130246763416,4,1,4.4,0.17,462.1
ES,Casa,1,4,2,0,0,0,0,0,1,1,0,2,4.485113433277055,1.8457708669231447,4,0,0.0,0.27,139.2
EC,Casa,2,4,4,1,0,0,0,0,1,1,0,2,16.94733263096809,2.8730787291560644,4,0,0.0,0.1,229.2
SV,Departamento,2,2,4,0,0,0,0,0,1,1,0,2,22.001823007100768,4.111692359803692,4,0,0.0,0.19,223.8
DO,Casa,2,4,3,1,0,1,1,1,0,1,0,1,19.036239118804758,1.0046369888746964,5,1,7.3,12.5,522.7
HN,Casa,3,9,6,3,1,0,1,0,0,1,0,3,23.70708761664392,4.976934566087419,6,1,8.4,3.5,614.1
US,Casa pareada,2,8,1,0,0,0,1,0,0,1,0,1,9.14329338741564,2.304557690689193,3,0,4.0,0.16,260.5
US,Casa pareada,2,4,1,2,0,0,1,0,0,1,0,3,25.20667332058229,1.2654520565954277,5,0,4.0,0.16,315.7
PY,Casa pareada,4,11,3,1,0,1,1,0,0,1,0,3,20.6625043336272,2.867083166187575,6,1,7.3,185.0,510.2
UY,Casa,2,3,4,0,1,0,1,1,1,1,0,1,18.035539392663203,2.3864643348462136,6,1,8.4,8.5,544.1
MX,Casa,1,3,1,0,0,0,0,0,1,1,0,2,30.138027644999376,3.462276897241665,4,0,0.0,1.2,137.9
MX,Casa,3,9,5,1,1,0,1,0,0,1,0,1,19.515468904377805,2.061551225477753,4,1,8.4,1.2,518.2
PA,Casa,2,5,3,1,0,0,1,1,0,1,0,2,19.005914057283693,1.9664586498088574,5,0,4.0,0.17,387.1
PE,Casa,3,15,3,1,1,0,1,0,1,1,0,1,12.007324784436067,5.658764465660381,5,1,8.4,0.62,500.5
AR,Casa,1,6,1,0,1,0,0,0,0,1,0,2,18.152658096736314,4.117472172657224,4,0,4.4,85.0,219.9
HT,Casa pareada,3,6,1,2,1,0,1,1,0,1,0,2,27.27798845684545,6.136721275193771,6,1,8.4,0.14,486.4
CU,Casa,1,2,5,0,0,0,0,0,0,1,1,2,23.094375938561555,2.719531835694357,4,0,0.0,0.09,263.3
ES,Casa,3,4,4,0,0,0,0,0,1,0,0,1,14.86797371980772,4.97130042537613,2,0,0.0,0.27,178.4
PR,Casa,1,1,4,0,0,1,0,1,0,1,0,1,23.6051989220878,3.8658283514158773,4,1,3.3,0.22,371.9
BO,Casa,3,11,4,0,0,0,0,0,0,1,0,1,21.80745055938392,3.8705673590448715,2,0,0.0,0.6,182.6
PR,Departamento,3,5,3,0,0,0,1,0,0,1,0,2,23.626106072115725,3.702596376989011,4,0,4.0,0.22,343.4
PA,Departamento,4,14,5,3,0,0,0,0,0,1,1,2,22.14758846197123,4.162423216750122,4,0,0.0,0.17,313.7
SV,Casa,1,3,1,0,0,0,1,0,0,1,0,4,14.269601004981922,3.4219517972755487,6,0,4.0,0.19,287.8
ES,Casa,1,5,1,0,1,0,0,0,1,1,0,1,23.026507965424393,2.757711003559649,4,0,4.4,0.27,237.8
NI,Casa,2,4,2,1,0,0,0,1,0,1,0,3,23.02108877273497,3.5325493989788996,5,0,0.0,7.5,197.7
GT,Casa pareada,5,14,1,1,0,0,1,1,1,1,1,1,8.314214275689231,2.9619915484341988,6,0,4.0,1.7,392.7
US,Casa,3,6,3,0,0,0,0,0,0,1,0,2,22.746743674470903,0.0,3,0,0.0,0.16,146.7
CL,Departamento,3,11,1,0,0,0,1,0,0,1,0,2,18.144706072295236,2.963721988595774,4,0,4.0,150.0,275.5
UY,Casa,0,1,1,0,0,0,0,0,1,0,1,3,22.35279845845614,5.3474243296675965,5,0,0.0,8.5,158.3
DO,Casa,3,6,1,0,0,0,0,0,1,1,1,3,22.37027718248119,2.8350769273531884,6,0,0.0,12.5,183.5
CU,Casa,1,2,1,0,0,1,1,0,0,1,1,1,26.16792342833306,5.160684311934224,5,0,7.3,0.09,473.1
HT,Casa,4,9,3,2,0,1,1,1,1,1,0,1,18.574535757376914,2.6388706533467596,6,1,7.3,0.14,574.6
